Zairyo_Kosei_ID,Shiyo_ID,Sort_No,Zairyo_ID,Zairyo_Keisu,Teisyaku,Tani_ID,Konpo_Calc_Flg,Setsumei,Zairyo_Keisu_Default,Teisyaku_Default,Tani_ID_Default,Konpo_Calc_Flg_Default,Setsumei_Default,Zairyo_Tanka_Ref_Col1,Zairyo_Tanka_Ref_Col2,Zairyo_Tanka_Ref_Col3,Zairyo_Tanka_Ref_Col4,Sort_No_Default,Default_Flg,Disable_Flg,Delete_Flg,UPDATE_DATE,UPDATE_STAFF
6928,323101001,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
6929,323101002,1,2160003,0.1832,,,,,0.1832,,,,,,,,,1,1,0,0,,
6930,323101002,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
6931,323101002,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
6932,323101003,1,2160003,0.2747,,,,,0.2747,,,,,,,,,1,1,0,0,,
6933,323101003,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
6934,323101003,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
6935,323101004,1,2160003,0.3704,,,,,0.3704,,,,,,,,,1,1,0,0,,
6936,323101004,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
6937,323101004,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
6938,323101005,1,2160003,0.5495,,,,,0.5495,,,,,,,,,1,1,0,0,,
6939,323101005,2,2301002,0.44,,,,,0.44,,,,,,,,,2,1,0,0,,
6940,323101005,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
6941,323101006,1,2160003,0.7778,,,,,0.7778,,,,,,,,,1,1,0,0,,
6942,323101006,2,2301002,0.55,,,,,0.55,,,,,,,,,2,1,0,0,,
6943,323101006,3,2301004,0.6,,,,,0.6,,,,,,,,,3,1,0,0,,
6944,323101401,1,2160003,0.1099,,,,,0.1099,,,,,,,,,1,1,0,0,,
6945,323101401,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
6946,323101401,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
6947,323101402,1,2160003,0.1832,,,,,0.1832,,,,,,,,,1,1,0,0,,
6948,323101402,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
6949,323101402,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
6950,323101403,1,2160003,0.2747,,,,,0.2747,,,,,,,,,1,1,0,0,,
6951,323101403,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
6952,323101403,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
6953,323101404,1,2160003,0.3704,,,,,0.3704,,,,,,,,,1,1,0,0,,
6954,323101404,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
6955,323101404,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
6956,323101405,1,2160003,0.5495,,,,,0.5495,,,,,,,,,1,1,0,0,,
6957,323101405,2,2301002,0.44,,,,,0.44,,,,,,,,,2,1,0,0,,
6958,323101405,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
6959,323101406,1,2160003,0.7778,,,,,0.7778,,,,,,,,,1,1,0,0,,
6960,323101406,2,2301002,0.55,,,,,0.55,,,,,,,,,2,1,0,0,,
6961,323101406,3,2301004,0.6,,,,,0.6,,,,,,,,,3,1,0,0,,
6962,323101101,1,2160005,0.1099,,,,,0.1099,,,,,,,,,1,1,0,0,,
6963,323101101,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
6964,323101101,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
6965,323101102,1,2160005,0.1832,,,,,0.1832,,,,,,,,,1,1,0,0,,
6966,323101102,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
6967,323101102,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
6968,323101103,1,2160005,0.2747,,,,,0.2747,,,,,,,,,1,1,0,0,,
6969,323101103,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
6970,323101103,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
6971,323101104,1,2160005,0.3704,,,,,0.3704,,,,,,,,,1,1,0,0,,
6972,323101104,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
6973,323101104,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
6974,323101105,1,2160005,0.5495,,,,,0.5495,,,,,,,,,1,1,0,0,,
6975,323101105,2,2301002,0.44,,,,,0.44,,,,,,,,,2,1,0,0,,
6976,323101105,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
6977,323101106,1,2160005,0.7778,,,,,0.7778,,,,,,,,,1,1,0,0,,
6978,323101106,2,2301002,0.55,,,,,0.55,,,,,,,,,2,1,0,0,,
6979,323101106,3,2301004,0.6,,,,,0.6,,,,,,,,,3,1,0,0,,
6980,323101201,1,2160006,0.1099,,,,,0.1099,,,,,,,,,1,1,0,0,,
6981,323101201,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
6982,323101201,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
6983,323101202,1,2160006,0.1832,,,,,0.1832,,,,,,,,,1,1,0,0,,
6984,323101202,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
6985,323101202,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
6986,323101203,1,2160006,0.2747,,,,,0.2747,,,,,,,,,1,1,0,0,,
6987,323101203,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
6988,323101203,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
6989,323101204,1,2160006,0.3704,,,,,0.3704,,,,,,,,,1,1,0,0,,
6990,323101204,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
6991,323101204,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
6992,323101205,1,2160006,0.5495,,,,,0.5495,,,,,,,,,1,1,0,0,,
6993,323101205,2,2301002,0.44,,,,,0.44,,,,,,,,,2,1,0,0,,
6994,323101205,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
6995,323101206,1,2160006,0.7778,,,,,0.7778,,,,,,,,,1,1,0,0,,
6996,323101206,2,2301002,0.55,,,,,0.55,,,,,,,,,2,1,0,0,,
6997,323101206,3,2301004,0.6,,,,,0.6,,,,,,,,,3,1,0,0,,
6998,323101301,1,2160007,0.1099,,,,,0.1099,,,,,,,,,1,1,0,0,,
6999,323101301,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7000,323101301,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7001,323101302,1,2160007,0.1832,,,,,0.1832,,,,,,,,,1,1,0,0,,
7002,323101302,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7003,323101302,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7004,323101303,1,2160007,0.2747,,,,,0.2747,,,,,,,,,1,1,0,0,,
7005,323101303,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7006,323101303,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7007,323101304,1,2160007,0.3704,,,,,0.3704,,,,,,,,,1,1,0,0,,
7008,323101304,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7009,323101304,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7010,323101305,1,2160007,0.5495,,,,,0.5495,,,,,,,,,1,1,0,0,,
7011,323101305,2,2301002,0.44,,,,,0.44,,,,,,,,,2,1,0,0,,
7012,323101305,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7013,323101306,1,2160007,0.7778,,,,,0.7778,,,,,,,,,1,1,0,0,,
7014,323101306,2,2301002,0.55,,,,,0.55,,,,,,,,,2,1,0,0,,
7015,323101306,3,2301004,0.6,,,,,0.6,,,,,,,,,3,1,0,0,,
7016,323110001,1,2170001,0.1099,,,,,0.1099,,,,,,,,,1,1,0,0,,
7017,323110001,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7018,323110001,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7019,323110002,1,2170001,0.1832,,,,,0.1832,,,,,,,,,1,1,0,0,,
7020,323110002,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7021,323110002,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7022,323110003,1,2170001,0.2747,,,,,0.2747,,,,,,,,,1,1,0,0,,
7023,323110003,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7024,323110003,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7025,323110004,1,2170001,0.3704,,,,,0.3704,,,,,,,,,1,1,0,0,,
7026,323110004,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7027,323110004,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7028,323110005,1,2170001,0.5495,,,,,0.5495,,,,,,,,,1,1,0,0,,
7029,323110005,2,2301002,0.44,,,,,0.44,,,,,,,,,2,1,0,0,,
7030,323110005,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7031,323110006,1,2170001,0.7778,,,,,0.7778,,,,,,,,,1,1,0,0,,
7032,323110006,2,2301002,0.55,,,,,0.55,,,,,,,,,2,1,0,0,,
7033,323110006,3,2301004,0.6,,,,,0.6,,,,,,,,,3,1,0,0,,
7034,323111001,1,2170002,0.1099,,,,,0.1099,,,,,,,,,1,1,0,0,,
7035,323111001,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7036,323111001,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7037,323111002,1,2170002,0.1832,,,,,0.1832,,,,,,,,,1,1,0,0,,
7038,323111002,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7039,323111002,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7040,323111003,1,2170002,0.2747,,,,,0.2747,,,,,,,,,1,1,0,0,,
7041,323111003,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7042,323111003,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7043,323111004,1,2170002,0.3704,,,,,0.3704,,,,,,,,,1,1,0,0,,
7044,323111004,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7045,323111004,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7046,323111005,1,2170002,0.5495,,,,,0.5495,,,,,,,,,1,1,0,0,,
7047,323111005,2,2301002,0.44,,,,,0.44,,,,,,,,,2,1,0,0,,
7048,323111005,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7049,323111006,1,2170002,0.7778,,,,,0.7778,,,,,,,,,1,1,0,0,,
7050,323111006,2,2301002,0.55,,,,,0.55,,,,,,,,,2,1,0,0,,
7051,323111006,3,2301004,0.6,,,,,0.6,,,,,,,,,3,1,0,0,,
7052,323112001,1,2170003,0.1099,,,,,0.1099,,,,,,,,,1,1,0,0,,
7053,323112001,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7054,323112001,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7055,323112002,1,2170003,0.1832,,,,,0.1832,,,,,,,,,1,1,0,0,,
7056,323112002,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7057,323112002,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7058,323112003,1,2170003,0.2747,,,,,0.2747,,,,,,,,,1,1,0,0,,
7059,323112003,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7060,323112003,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7061,323112004,1,2170003,0.3704,,,,,0.3704,,,,,,,,,1,1,0,0,,
7062,323112004,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7063,323112004,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7064,323112005,1,2170003,0.5495,,,,,0.5495,,,,,,,,,1,1,0,0,,
7065,323112005,2,2301002,0.44,,,,,0.44,,,,,,,,,2,1,0,0,,
7066,323112005,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7067,323112006,1,2170003,0.7778,,,,,0.7778,,,,,,,,,1,1,0,0,,
7068,323112006,2,2301002,0.55,,,,,0.55,,,,,,,,,2,1,0,0,,
7069,323112006,3,2301004,0.6,,,,,0.6,,,,,,,,,3,1,0,0,,
7070,323090001,1,2180001,0.1099,,,,,0.1099,,,,,,,,,1,1,0,0,,
7071,323090001,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7072,323090001,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7073,323090002,1,2180001,0.1832,,,,,0.1832,,,,,,,,,1,1,0,0,,
7074,323090002,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7075,323090002,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7076,323090003,1,2180001,0.2747,,,,,0.2747,,,,,,,,,1,1,0,0,,
7077,323090003,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7078,323090003,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7079,323090004,1,2180001,0.3704,,,,,0.3704,,,,,,,,,1,1,0,0,,
7080,323090004,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7081,323090004,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7082,323090005,1,2180001,0.5495,,,,,0.5495,,,,,,,,,1,1,0,0,,
7083,323090005,2,2301002,0.44,,,,,0.44,,,,,,,,,2,1,0,0,,
7084,323090005,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7085,323090006,1,2180001,0.7778,,,,,0.7778,,,,,,,,,1,1,0,0,,
7086,323090006,2,2301002,0.55,,,,,0.55,,,,,,,,,2,1,0,0,,
7087,323090006,3,2301004,0.6,,,,,0.6,,,,,,,,,3,1,0,0,,
7088,323102001,1,2161001,0.1099,,,,,0.1099,,,,,,,,,1,1,0,0,,
7089,323102001,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7090,323102001,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7091,323102002,1,2161001,0.1832,,,,,0.1832,,,,,,,,,1,1,0,0,,
7092,323102002,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7093,323102002,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7094,323102003,1,2161001,0.2747,,,,,0.2747,,,,,,,,,1,1,0,0,,
7095,323102003,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7096,323102003,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7097,323102004,1,2161001,0.3704,,,,,0.3704,,,,,,,,,1,1,0,0,,
7098,323102004,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7099,323102004,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7100,323102005,1,2161001,0.5495,,,,,0.5495,,,,,,,,,1,1,0,0,,
7101,323102005,2,2301002,0.44,,,,,0.44,,,,,,,,,2,1,0,0,,
7102,323102005,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7103,323102006,1,2161001,0.7778,,,,,0.7778,,,,,,,,,1,1,0,0,,
7104,323102006,2,2301002,0.55,,,,,0.55,,,,,,,,,2,1,0,0,,
7105,323102006,3,2301004,0.6,,,,,0.6,,,,,,,,,3,1,0,0,,
7106,323102101,1,2161002,0.1099,,,,,0.1099,,,,,,,,,1,1,0,0,,
7107,323102101,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7108,323102101,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7109,323102102,1,2161002,0.1832,,,,,0.1832,,,,,,,,,1,1,0,0,,
7110,323102102,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7111,323102102,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7112,323102103,1,2161002,0.2747,,,,,0.2747,,,,,,,,,1,1,0,0,,
7113,323102103,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7114,323102103,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7115,323102104,1,2161002,0.3704,,,,,0.3704,,,,,,,,,1,1,0,0,,
7116,323102104,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7117,323102104,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7118,323102105,1,2161002,0.5495,,,,,0.5495,,,,,,,,,1,1,0,0,,
7119,323102105,2,2301002,0.44,,,,,0.44,,,,,,,,,2,1,0,0,,
7120,323102105,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7121,323102106,1,2161002,0.7778,,,,,0.7778,,,,,,,,,1,1,0,0,,
7122,323102106,2,2301002,0.55,,,,,0.55,,,,,,,,,2,1,0,0,,
7123,323102106,3,2301004,0.6,,,,,0.6,,,,,,,,,3,1,0,0,,
7124,323102201,1,2161003,0.1099,,,,,0.1099,,,,,,,,,1,1,0,0,,
7125,323102201,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7126,323102201,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7127,323102202,1,2161003,0.1832,,,,,0.1832,,,,,,,,,1,1,0,0,,
7128,323102202,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7129,323102202,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7130,323102203,1,2161003,0.2747,,,,,0.2747,,,,,,,,,1,1,0,0,,
7131,323102203,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7132,323102203,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7133,323102204,1,2161003,0.3704,,,,,0.3704,,,,,,,,,1,1,0,0,,
7134,323102204,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7135,323102204,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7136,323102205,1,2161003,0.5495,,,,,0.5495,,,,,,,,,1,1,0,0,,
7137,323102205,2,2301002,0.44,,,,,0.44,,,,,,,,,2,1,0,0,,
7138,323102205,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7139,323102206,1,2161003,0.7778,,,,,0.7778,,,,,,,,,1,1,0,0,,
7140,323102206,2,2301002,0.55,,,,,0.55,,,,,,,,,2,1,0,0,,
7141,323102206,3,2301004,0.6,,,,,0.6,,,,,,,,,3,1,0,0,,
7142,323103001,1,2161004,0.1099,,,,,0.1099,,,,,,,,,1,1,0,0,,
7143,323103001,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7144,323103001,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7145,323103002,1,2161004,0.1832,,,,,0.1832,,,,,,,,,1,1,0,0,,
7146,323103002,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7147,323103002,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7148,323103003,1,2161004,0.2747,,,,,0.2747,,,,,,,,,1,1,0,0,,
7149,323103003,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7150,323103003,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7151,323103004,1,2161004,0.3704,,,,,0.3704,,,,,,,,,1,1,0,0,,
7152,323103004,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7153,323103004,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7154,323103005,1,2161004,0.5495,,,,,0.5495,,,,,,,,,1,1,0,0,,
7155,323103005,2,2301002,0.44,,,,,0.44,,,,,,,,,2,1,0,0,,
7156,323103005,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7157,323103006,1,2161004,0.7778,,,,,0.7778,,,,,,,,,1,1,0,0,,
7158,323103006,2,2301002,0.55,,,,,0.55,,,,,,,,,2,1,0,0,,
7159,323103006,3,2301004,0.6,,,,,0.6,,,,,,,,,3,1,0,0,,
7160,323120001,1,2190001,0.067,,,,,0.067,,,,,,,,,1,1,0,0,,
7161,323120001,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7162,323120001,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7163,323120002,1,2190001,0.135,,,,,0.135,,,,,,,,,1,1,0,0,,
7164,323120002,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7165,323120002,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7166,323120003,1,2190001,0.202,,,,,0.202,,,,,,,,,1,1,0,0,,
7167,323120003,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7168,323120003,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7169,323120004,1,2190001,0.269,,,,,0.269,,,,,,,,,1,1,0,0,,
7170,323120004,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7171,323120004,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7172,323120005,1,2190001,0.404,,,,,0.404,,,,,,,,,1,1,0,0,,
7173,323120005,2,2301002,0.44,,,,,0.44,,,,,,,,,2,1,0,0,,
7174,323120005,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7175,323120006,1,2190001,0.538,,,,,0.538,,,,,,,,,1,1,0,0,,
7176,323120006,2,2301002,0.55,,,,,0.55,,,,,,,,,2,1,0,0,,
7177,323120006,3,2301004,0.6,,,,,0.6,,,,,,,,,3,1,0,0,,
7178,323130001,1,2200001,0.1099,,,,,0.1099,,,,,,,,,1,1,0,0,,
7179,323130001,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7180,323130001,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7181,323130002,1,2200001,0.1832,,,,,0.1832,,,,,,,,,1,1,0,0,,
7182,323130002,2,2301002,0.22,,,,,0.22,,,,,,,,,2,1,0,0,,
7183,323130002,3,2301004,0.3,,,,,0.3,,,,,,,,,3,1,0,0,,
7184,323130003,1,2200001,0.2747,,,,,0.2747,,,,,,,,,1,1,0,0,,
7185,323130003,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7186,323130003,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7187,323130004,1,2200001,0.3704,,,,,0.3704,,,,,,,,,1,1,0,0,,
7188,323130004,2,2301002,0.33,,,,,0.33,,,,,,,,,2,1,0,0,,
7189,323130004,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7190,323130005,1,2200001,0.5495,,,,,0.5495,,,,,,,,,1,1,0,0,,
7191,323130005,2,2301002,0.44,,,,,0.44,,,,,,,,,2,1,0,0,,
7192,323130005,3,2301004,0.45,,,,,0.45,,,,,,,,,3,1,0,0,,
7193,323130006,1,2200001,0.7778,,,,,0.7778,,,,,,,,,1,1,0,0,,
7194,323130006,2,2301002,0.55,,,,,0.55,,,,,,,,,2,1,0,0,,
7195,323130006,3,2301004,0.6,,,,,0.6,,,,,,,,,3,1,0,0,,
7196,319315012,1,2265102,0.393,,,,,0.393,,,,,,,,,1,1,0,0,,
7197,319315022,1,2265102,0.44,,,,,0.44,,,,,,,,,1,1,0,0,,
7198,319315013,1,2265103,0.393,,,,,0.393,,,,,,,,,1,1,0,0,,
7199,319315023,1,2265103,0.44,,,,,0.44,,,,,,,,,1,1,0,0,,
7200,319315112,1,2265202,0.393,,,,,0.393,,,,,,,,,1,1,0,0,,
7201,319315122,1,2265202,0.44,,,,,0.44,,,,,,,,,1,1,0,0,,
7202,319315113,1,2265203,0.393,,,,,0.393,,,,,,,,,1,1,0,0,,
7203,319315123,1,2265203,0.44,,,,,0.44,,,,,,,,,1,1,0,0,,
7204,301170001,1,2150001,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7205,301170002,1,2150002,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7206,301171001,1,2151001,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7207,301171002,1,2151002,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7208,301171003,1,2151003,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7209,301172001,1,2150004,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7210,301172002,1,2150003,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7211,302170001,1,2152001,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7212,302170002,1,2152002,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7213,302171001,1,2152003,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7214,302171002,1,2152004,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7215,303170001,1,2150101,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7216,303170002,1,2150102,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7217,303170003,1,2150103,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7218,303171001,1,2150104,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7219,303171002,1,2150105,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7220,303171003,1,2150106,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7221,303172001,1,2151101,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7222,303172002,1,2151102,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7223,303172003,1,2151103,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7224,303173001,1,2151104,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7225,303173002,1,2151105,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7226,303173003,1,2151106,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7227,324170001,1,2152101,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7228,324170002,1,2152102,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7229,324170003,1,2152103,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7230,324171001,1,2152104,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7231,324171002,1,2152105,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7232,324171003,1,2152106,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7233,324172001,1,2152201,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7234,324172002,1,2152202,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7235,324172003,1,2152203,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7236,324173001,1,2152204,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7237,324173002,1,2152205,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7238,324173003,1,2152206,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7239,305170001,1,2150001,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7240,305170002,1,2150002,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7241,305171001,1,2151001,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
7242,305171002,1,2151002,0.309,,,,,0.309,,,,,,,,,1,1,0,0,,
